1f2c064c,a,1712197857627,6,3,79.45871282951464
1f2c064c,a,1712197859433,7,0,6.4794494651953585
1f2c064c,a,1712197864233,8,-0.5,11.600336762636044
1f2c064c,a,1712197865615,9,0.5,6.296875841514836
1f2c064c,a,1712197867689,10,0.25,5.770873444135077
1f2c064c,f,1712197867695,10,Hooray!
2a91faab,s,1712197873261,bored,visual,1,5.197141743276743,4.708634698165138,-3.111454489786052,-0.4530023357797044
249f5631,s,1712197878445,bird,analytical,1,1.2297722586504944,3.1093362571204572,-6.9938311227270455,-1.2641919002679916
249f5631,a,1712197881861,1,10,147.07675731352697
30abf0f9,s,1712197894556,bird,analytical,1,9.216211200995613,-2.9767333295332676,9.796945207893177,0.16149441807560225
1b627b96,s,1712197905253,bored,visual,1,8.381743759498502,-6.622626789368242,3.3038649168139944,0.3950625895633732
cd80b8a,s,1712257649709,nerd,analytical,1,0.20477705514829073,-9.954761964598923,2.2401037680823688,24.30634124851076
12e7def0,s,1712257659492,bored,analytical,1,8.16610011259372,2.069511158930567,-7.931206507233881,-0.12671355545463966
cd80b8a,a,1712257666515,1,0,2.2401037680823688
26666b7c,s,1712257681771,both,analytical,1,7.632943723034941,9.445384157380115,0.9011531373825754,-0.6187248655374946
cd80b8a,a,1712257683109,2,-3,33.94738315821375
cd80b8a,a,1712257697793,3,3,-25.781188629379784
cd80b8a,a,1712257717211,4,1,-7.509881141368263
cd80b8a,a,1712257729720,5,200,6202.369916779926
cd80b8a,a,1712257733507,6,8,-64.29226041921841
cd80b8a,a,1712257736081,7,10,-76.8298103630778
3390d378,s,1712257737730,bored,visual,1,8.46393701786621,-0.5602897359870838,-0.8754399976572991,0.03309864752091072
cd80b8a,a,1712257738852,8,20,-114.9443134645798
cd80b8a,a,1712257745481,9,40,-68.3070865786094
cd80b8a,a,1712257752827,10,30,-112.10340553642367
3390d378,a,1712257760618,1,5,207.9215367690625
cd80b8a,a,1712257761156,11,22,-117.65256476132122
cd80b8a,a,1712257764065,12,24,-118.72259961687632
cd80b8a,a,1712257766696,13,25,-118.64328587920902
cd80b8a,a,1712257772970,14,24.5,-118.73413701182974
3390d378,a,1712257775434,2,4,132.3063933442537
cd80b8a,a,1712257776385,15,24.6,-118.72415786751152
3390d378,a,1712257785170,3,10,839.9153644290928
cd80b8a,a,1712257792184,16,-24.5,369.04919925351743
3390d378,a,1712257792906,4,2,31.85972860183337
3390d378,a,1712257794985,5,0,-0.8754399976572991
3390d378,f,1712257794999,5,Hooray!
cd80b8a,a,1712257795934,17,24.56,-118.72864099017117
cd80b8a,a,1712257799049,18,24.51,-118.73332339674756
cd80b8a,a,1712257803916,19,24.501,-118.734057493315
3866a20a,s,1712257807132,nerd,analytical,1,7.06754137305239,-2.0580359753847466,2.55406729203996,0.14559773100386567
3866a20a,a,1712257814080,1,0,2.55406729203996
cd80b8a,a,1712257815166,20,24.4,-118.740020615045
cd80b8a,a,1712257818577,21,23,-118.39235924424707
cd80b8a,a,1712257820632,22,24,-118.72259961687632
cd80b8a,a,1712257823066,23,24.5,-118.73413701182974
cd80b8a,a,1712257825763,24,24.3,-118.74180867715727
cd80b8a,f,1712257825765,24,Hooray!
3866a20a,a,1712257826064,2,1,7.563572689707604
3866a20a,a,1712257832411,3,-3,72.33604757566572
3866a20a,a,1712257839508,4,-0.5,5.349970622995431
3866a20a,a,1712257847386,5,0.3,2.5727352229992513
553c071,s,1712257852957,bored,visual,1,1.7465808089802648,6.834132482628007,-1.095374704753116,-1.9564318030661554
3866a20a,f,1712257854449,6,Hooray!
3866a20a,a,1712257854448,6,0.1,2.4189391082320095
553c071,a,1712257858345,1,0,-1.095374704753116
553c071,a,1712257866555,2,4,54.18644816944315
553c071,a,1712257870364,3,-4,-0.486611691580908
553c071,a,1712257874589,4,100,18148.125963360693
553c071,a,1712257877219,5,-100,16781.29946683509
db515bf,s,1712257878106,bored,visual,1,2.963877895002889,-4.735681554958862,-1.823462521631658,0.7988995705496575
db515bf,a,1712257881364,1,0,-1.823462521631658
553c071,a,1712257881637,6,-3,-5.8785448718147535
db515bf,a,1712257885484,2,2,0.560685948462174
553c071,a,1712257886897,7,0,-1.095374704753116
553c071,a,1712257889428,8,0,-1.095374704753116
db515bf,a,1712257891297,3,-1,5.876096928330092
db515bf,a,1712257895395,4,0.5,-3.4503338253603664
db515bf,a,1712257900224,5,0.8,-3.715125912796898
db515bf,f,1712257900239,5,Hooray!
553c071,a,1712257901849,9,1,7.485338586855157
36bb26ae,s,1712257904981,bored,visual,1,4.690601626019415,-9.140354193906939,-9.261568859524942,0.9743264214982713
1a2f711e,s,1712257917148,both,visual,1,3.3277793710504477,-2.313045852859177,-4.826516034174917,0.34753593837698443
36bb26ae,a,1712257918997,1,-1,4.5693869604014115
1a2f711e,a,1712257919337,1,0,-4.826516034174917
36bb26ae,a,1712257928594,2,0,-9.261568859524942
36bb26ae,a,1712257937702,3,10,368.3950518033472
36bb26ae,a,1712257949028,4,2,-8.77987074326116
36bb26ae,f,1712257955439,5,Hooray!
36bb26ae,a,1712257955427,5,1,-13.711321427412466
285415bb,s,1712257976979,bird,visual,1,1.843222116791292,-2.7504113561449417,-0.9969043420842674,0.7460878781481034
285415bb,a,1712257980210,1,0,-0.9969043420842674
285415bb,a,1712257984893,2,1,-1.904093581437917
285415bb,a,1712257988136,3,6,48.8566237255326
285415bb,a,1712257993010,4,1.3,-1.4573937276954076
22b59b70,s,1712257994714,nerd,visual,1,3.3043916670892393,2.009137558516203,-4.364265169840658,-0.3040102023205386
285415bb,a,1712257997055,5,1.1,-1.79205807252624
22b59b70,a,1712258000140,1,-20,1277.2096504955312
285415bb,a,1712258001400,6,1.05,-1.8526838822740568
22b59b70,a,1712258002240,2,20,1357.5751528361793
22b59b70,a,1712258012000,3,-5,68.1998387148093
285415bb,a,1712258012573,7,0.9,-1.9792646480137683
285415bb,a,1712258020154,8,0.95,-1.9462871700178208
6554e73,s,1712258020285,nerd,visual,2,8.220151452577012,3.102429987818102,0.5865620060666643,-0.18870880942500715
6554e73,a,1712258022462,1,0,0.5865620060666643
22b59b70,a,1712258024127,4,0,-4.364265169840658
285415bb,a,1712258028025,9,0.7,-2.019013454157993
285415bb,f,1712258028040,9,Hooray!
22b59b70,a,1712258028101,5,3,31.402672509511106
6554e73,a,1712258031598,2,1,11.909143446461778
22b59b70,a,1712258033143,6,1,0.9492640557647851
6554e73,a,1712258034549,3,-1,5.704283470825574
22b59b70,a,1712258041094,7,-1,-3.0690110612676214
6554e73,a,1712258042012,4,-5,190.57819838140145
d7e182e,s,1712258044803,nerd,analytical,2,3.692936570504737,-3.8813491506068942,-2.8725235297893503,0.5255098586863091
d7e182e,a,1712258047430,1,0,-2.8725235297893503
d7e182e,a,1712258050219,2,1,-3.0609361098915078
6554e73,a,1712258051096,5,-0.5,1.0903848753018663
6554e73,a,1712258053695,6,-0.1,0.3585205218106242
d7e182e,a,1712258055373,3,-1,4.70176219132228
22b59b70,a,1712258056523,8,-0.5,-4.54273603232645
6554e73,a,1712258058941,7,-0.12,0.33264058844560107
d7e182e,a,1712258063068,4,4,40.689064995858864
6554e73,a,1712258065802,8,-0.003,0.5773286974662832
d7e182e,a,1712258069340,5,2,4.136524451015808
6554e73,a,1712258070797,9,-0.05,0.4519908853072017
22b59b70,a,1712258070986,9,-0.2,-4.633917014860328
d7e182e,a,1712258073773,6,1.1,-2.6735543451462016
6554e73,a,1712258075493,10,0.01,0.618408321090103
22b59b70,a,1712258076343,10,-0.3,-4.669611187357487
d7e182e,a,1712258077271,7,1.05,-2.8764775689451163
22b59b70,f,1712258076354,10,Hooray!
6554e73,f,1712258078772,10,Alas!
d7e182e,a,1712258085299,8,0.9,-3.374459143226718
d7e182e,a,1712258088950,9,0.7,-3.7799290156668555
d7e182e,a,1712258092050,10,0.8,-3.6141234451518343
d7e182e,a,1712258104080,11,0.5,-3.8899639624666134
d7e182e,a,1712258107667,12,0.4,-3.83419333875135
d7e182e,a,1712258111594,13,0.55,-3.890152250045459
d7e182e,a,1712258119894,14,0.6,-3.8718758547717815
3512061f,s,1712258125263,bored,analytical,3,1.3074965852496168,8.460869950144879,1.6613207003067885,-3.235522771376721
d7e182e,a,1712258129213,15,0.555,-3.889155521246455
3512061f,a,1712258129689,1,-20,355.44255579725586
3512061f,a,1712258133210,2,20,693.8773538030509
3512061f,a,1712258135846,3,20,693.8773538030509
d7e182e,a,1712258136159,16,0.551,-3.88996767603194
2a8b322a,s,1712258140429,bored,analytical,3,7.472386213082292,5.700804618922977,4.695701080824444,-0.3814581083176807
2a8b322a,a,1712258143544,1,-20,2879.6340939352813
2a8b322a,a,1712258145194,2,20,3107.6662786922006
d7e182e,a,1712258146011,17,0.549,-3.890329438185837
d7e182e,a,1712258149864,18,0.547,-3.8906616568471692
d7e182e,a,1712258158187,19,0.544,-3.8911045907906106
2a8b322a,a,1712258159803,3,-60,26563.237791041698
d7e182e,a,1712258163347,20,0.541,-3.8914810518757834
d7e182e,a,1712258170300,21,0.53,-3.8922926969562237
d7e182e,f,1712258170301,21,Hooray!
2a8b322a,a,1712258180960,4,-25,4532.416968784182
2a8b322a,a,1712258186099,5,-10,694.9262761998237
2a8b322a,a,1712258189175,6,5,220.0093795024966
2ba052d1,s,1712258191884,bored,analytical,2,4.661136641790781,4.768355959854178,-9.679894914602194,-0.5115014133143073
2a8b322a,a,1712258192992,7,-2,23.183636695307655
2a8b322a,a,1712258194813,8,0,4.695701080824444
2ba052d1,a,1712258195722,1,1,-0.2504023129572346
2ba052d1,a,1712258197399,2,0,-9.679894914602194
2a8b322a,a,1712258198141,9,5,220.0093795024966
2a8b322a,a,1712258200209,10,2,45.98685517099956
2ba052d1,a,1712258202172,3,-1,-9.78711423266559
2a8b322a,a,1712258202797,11,1,17.86889191282971
2a8b322a,a,1712258204977,12,0.2,6.13475745313233
2a8b322a,a,1712258206577,13,0.1,5.340505404847565
2ba052d1,a,1712258219164,4,-1.5,-6.3448714103542025
2ba052d1,a,1712258226384,5,-0.9,-10.195894598620422
2a8b322a,a,1712258228207,14,-1,6.467282674983759
2ba052d1,a,1712258231594,6,-0.7,-10.733787132022636
2ba052d1,a,1712258237583,7,-0.5,-10.898788734081588
2ba052d1,a,1712258241676,8,-0.3,-10.690899404797277
2ba052d1,a,1712258246189,9,-0.45,-10.881774926573941
2ba052d1,a,1712258254142,10,-0.55,-10.89249685838028
2ba052d1,a,1712258263372,11,-0.4,-10.84145543585734
2ba052d1,a,1712258270391,12,-0.48,-10.894779893063603
2ba052d1,a,1712258278410,13,-0.49,-10.897250427236775
2ba052d1,a,1712258284218,14,-0.51,-10.899394813598043
2ba052d1,f,1712258284219,14,Hooray!
34952cb2,s,1712258363212,bored,visual,1,9.83306582050223,-7.9901599766156295,-5.519109128152135,0.40629037385043804
34952cb2,a,1712258366087,1,10,897.8858731559145
34952cb2,a,1712258367164,2,0,-5.519109128152135
34952cb2,a,1712258371630,3,-1,12.304116668965722
34952cb2,a,1712258373741,4,1,-3.6762032842655357
34952cb2,a,1712258375477,5,0.2,-6.723818490655172
34952cb2,a,1712258378153,6,0.3,-7.031181197291623
34952cb2,a,1712258384143,7,3,59.008003326521035
34952cb2,a,1712258390048,8,0.5,-7.055922661334392
34952cb2,a,1712258407969,9,0.8,-5.618074984323212
1fd4ff39,s,1712258487380,nerd,visual,3,5.502901930593384,1.3507451459656536,7.433504501695474,-0.12273025787141378
1fd4ff39,a,1712258491473,1,1,14.287151578254512
1fd4ff39,a,1712258492886,2,0,7.433504501695474
34952cb2,f,1712258499864,10,Hooray!
34952cb2,a,1712258499848,10,0.4,-7.1418825875180305
1fd4ff39,a,1712258501634,3,-1,11.585661286323205
1fd4ff39,a,1712258600212,4,0.3,8.333989219238575
1fd4ff39,a,1712258602350,5,-0.3,7.523542131659182
1fd4ff39,a,1712258618042,6,-0.1,7.353459006404842
1fd4ff39,a,1712258628262,7,-0.15,7.3547080232389765
1fd4ff39,a,1712258633285,8,-0.2,7.383471549726078
1fd4ff39,a,1712258639983,9,-0.05,7.379724499223674
1fd4ff39,a,1712258655912,10,-0.12,7.35065687198014
1fd4ff39,a,1712258663438,11,-0.13,7.350906675346967
269cb2a6,s,1712258695293,nerd,visual,3,3.448326663794159,-5.433002020409892,-7.828892580844897,0.7877736870833482
269cb2a6,a,1712258697559,1,0,-7.828892580844897
269cb2a6,a,1712258698698,2,1,-9.813567937460629
269cb2a6,a,1712258707482,3,2,-4.901589966488045
269cb2a6,a,1712258714037,4,0.5,-9.683311925101304
269cb2a6,a,1712258720964,5,1.1,-9.632719540104844
269cb2a6,a,1712258726344,6,0.987,-9.832012637247768
269cb2a6,a,1712258729508,7,0.7,-9.942313929872682
269cb2a6,a,1712258738415,8,0.6,-9.847296194124935
1fd4ff39,a,1712258739482,12,-0.125,7.350644201115289
269cb2a6,a,1712258742398,9,0.8,-9.968365132344548
1fd4ff39,a,1712258744867,13,-0.122,7.350618786222616
269cb2a6,a,1712258747647,10,0.812,-9.966856725605034
269cb2a6,a,1712258751414,11,0.79,-9.968863506094777
269cb2a6,a,1712258764449,12,0.76,-9.96622063534891
1fd4ff39,a,1712258766133,14,-0.123,7.350616252049646
1fd4ff39,f,1712258766151,14,Hooray!
269cb2a6,a,1712258772220,13,0.788,-9.968880421004892
269cb2a6,f,1712258772234,13,Hooray!
22d1bf53,s,1712258851008,nerd,analytical,3,0.3910407800367576,9.704848367529753,-9.037635409240213,-12.408997811708415
1e859bb8,s,1712259015414,nerd,visual,1,9.371053619134793,-0.41079740054002833,-3.227968800129495,0.021918421195521676
1e859bb8,a,1712259018018,1,1,5.73228741846527
1e859bb8,a,1712259021559,2,1.3,12.075075195506269
1e859bb8,a,1712259026368,3,0,-3.227968800129495
1e859bb8,f,1712259026382,3,Hooray!
b955b6e,s,1712259087143,nerd,analytical,3,9.138804578309827,-3.666695284619639,9.361577645179725,0.20061131919388162
b955b6e,a,1712259201950,1,0.1,9.08629616250086
3837ce92,s,1712259445412,nerd,visual,3,8.219499077857924,-6.676990798171585,4.574104248285206,0.4061677442216874
3837ce92,a,1712259471502,1,1,6.116612527971545
3837ce92,s,1712259476607,both,analytical,3,8.314859078408878,-8.402518158209915,-8.264842479988083,0.5052712306350844
13332b2f,s,1712263315483,nerd,visual,1,2.0897025967328187,-6.049820612314427,7.003981711127402,1.4475314864835607
13332b2f,a,1712263328182,1,0,7.003981711127402
13332b2f,a,1712263337943,2,2,3.2631508734298222
13332b2f,a,1712263352152,3,4,16.239940809594792
13332b2f,a,1712263580795,4,1,3.0438636955457934
13332b2f,a,1712263595516,5,1.51,2.633483477343116
13332b2f,a,1712263607160,6,1.5,2.6310816353046036
13332b2f,a,1712263609793,7,1.52,2.636303259900977
13332b2f,a,1712263616791,8,1.48,2.6275317727856153
13332b2f,a,1712263620121,9,1.4,2.6300499434835283
13332b2f,f,1712263620136,9,Hooray!
22257efd,s,1712273272500,nerd,analytical,1,2.9125644421373575,5.458545977849369,-1.9873787898729987,-0.9370687046230068
22257efd,a,1712273285245,1,4,66.4478361957222
22257efd,a,1712273288585,2,-4,22.779468372927248
22257efd,a,1712273292625,3,-5,43.53400237431409
22257efd,a,1712273298359,4,-1,-4.53336032558501
22257efd,a,1712273302492,5,-1.5,-3.6219277618379966
22257efd,a,1712273308505,6,-2,-1.2542129770223056
22257efd,a,1712273314471,7,-2.5,2.5697840288620633
22257efd,a,1712273319151,8,-2.25,0.4757502482862961
22257efd,a,1712273327116,9,-2.37,1.4354504576653238
22257efd,a,1712273336998,10,-2.12,-0.4692666341715199
22257efd,a,1712273362910,11,-2.185,-0.009063777710643706
22257efd,a,1712273392771,12,-0.7,-4.381204397720252
22257efd,a,1712273546617,13,-0.9,-4.540892971806171
22257efd,f,1712273546617,13,Hooray!
838e80,s,1712273626030,nerd,analytical,1,5.295722550409001,5.003979869468198,-7.059449249204728,-0.4724548748387252
838e80,a,1712273630622,1,-3,25.590114096071684
838e80,a,1712273633569,2,3,55.61399331288088
838e80,a,1712273638167,3,6,213.61044178232848
838e80,a,1712273644010,4,0,-7.059449249204728
838e80,a,1712273649561,5,-1,-6.767706568263925
838e80,f,1712273656256,6,Hooray!
838e80,a,1712273656256,6,-0.5,-8.237508546336576
243c46b8,s,1712273879900,nerd,visual,1,9.007317457190481,0.845885178579163,-0.4169342993997702,-0.04695544387102169
243c46b8,a,1712273885889,1,4,147.0836857299646
243c46b8,a,1712273895986,2,-5,220.53657623746645
243c46b8,a,1712273904178,3,9,736.7887463402417
243c46b8,a,1712273931637,4,-1,7.744497979211548
243c46b8,a,1712273942798,5,-0.5,1.4119524756082686
243c46b8,a,1712273948557,6,-0.3,0.13995871817362415
243c46b8,a,1712273953021,7,-0.2,-0.2258186368279835
243c46b8,a,1712273970347,8,-0.1,-0.4114496426857817
243c46b8,a,1712273976491,9,0,-0.4169342993997702
243c46b8,f,1712273976500,9,Hooray!
2ea6785d,s,1712274006881,nerd,visual,1,4.201395624985027,9.187641937466566,8.522368524670405,-1.0934035684272543
2ea6785d,a,1712274012598,1,5,159.4954688366289
2ea6785d,a,1712274020153,2,-5,67.61904946196324
2ea6785d,a,1712274027247,3,-10,336.7855116485074
2ea6785d,a,1712274032859,4,0,8.522368524670405
2ea6785d,a,1712274049554,5,-3,18.77200333713595
2ea6785d,a,1712274054467,6,-1.5,4.194045774686867
2ea6785d,a,1712274071208,7,-1,3.5361222121888662
2ea6785d,a,1712274087678,8,-0.9,3.656621237188366
2ea6785d,a,1712274091859,9,-1.1,3.499651099689065
2ea6785d,f,1712274091868,9,Hooray!
490fe78,s,1712275345953,nerd,visual,1,2.769006659829909,2.13485669912259,-0.7521589717416877,-0.3854914345445683
490fe78,a,1712275349182,1,3,30.573471064095266
490fe78,a,1712275350584,2,0,-0.7521589717416877
490fe78,a,1712275353702,3,-0.5,-1.1273356563455055
490fe78,a,1712275354848,4,0.5,1.0075210427770847
490fe78,a,1712275356539,5,-0.25,-1.1128102302829659
490fe78,a,1712275357834,6,0.25,-0.04538188072167082
490fe78,a,1712275359672,7,-0.0125,-0.7784120231901216
490fe78,a,1712275361532,8,-0.125,-0.975750330072169
490fe78,a,1712275364060,9,0.125,-0.44203615529152157
490fe78,a,1712275374045,10,-0.4,-1.1630605858179384
490fe78,f,1712275374058,10,Hooray!
21c565ed,s,1712275552156,nerd,visual,1,7.956281447328486,8.678349768752799,-7.490589562035086,-0.5453772485428331
14995e3e,s,1712275554166,nerd,visual,1,9.877825447064254,-7.998021286066264,0.22728056673495978,0.4048472676971287
2ebc672b,s,1712275555266,nerd,analytical,1,3.5663510471331095,9.609883828318143,-5.988987526665417,-1.3472992004030648
2ebc672b,a,1712275556838,1,3,54.93782338248699
2ebc672b,a,1712275559411,2,0,-5.988987526665417
2ebc672b,a,1712275560746,3,-1,-12.03252030785045
2ebc672b,a,1712275563242,4,2,27.496184318503303
2ebc672b,a,1712275565131,5,-2,-10.943350994769265
2ebc672b,a,1712275568009,6,-0.5,-9.90234167904121
2ebc672b,a,1712275570950,7,-1.2,-12.38530261277551
2ebc672b,a,1712275574769,8,-1.5,-12.379523413093136
2ebc672b,a,1712275577655,9,-1.5,-12.379523413093136
2ebc672b,a,1712275579282,10,-2,-10.943350994769265
2ebc672b,a,1712275582748,11,-1.3,-12.454703233824048
2ebc672b,f,1712275582749,11,Hooray!
396bd7d2,s,1712275914613,nerd,analytical,2,9.867567156267038,-3.5643115737339404,-3.896913766436798,0.1806074140306303
396bd7d2,a,1712275918373,1,0,-3.896913766436798
396bd7d2,a,1712275921517,2,-1,9.53496496356418
396bd7d2,a,1712275925297,3,0.5,-3.212177764237009
396bd7d2,a,1712275927014,4,-0.5,0.35213380949693196
396bd7d2,a,1712275930432,5,0.25,-4.171268712603593
396bd7d2,a,1712275933158,6,0.125,-4.1882719763368685
7863c1b,s,1712275933362,nerd,analytical,1,2.768337764038913,-3.7226457495225285,0.15443703088986993,0.6723611905093748
7863c1b,a,1712275936362,1,2,3.7824965880004644
396bd7d2,a,1712275936993,7,0.1,-4.154669252247522
7863c1b,a,1712275939799,2,-2,18.673079586090576
396bd7d2,a,1712275940104,8,0.13,-4.193512386081298
396bd7d2,a,1712275942168,9,0.151,-4.210134415340578
396bd7d2,a,1712275943874,10,0.16,-4.214593899033792
7863c1b,a,1712275943961,3,4,29.55725825742236
396bd7d2,a,1712275945717,11,0.19,-4.217913791105007
7863c1b,a,1712275947765,4,0,0.15443703088986993
396bd7d2,a,1712275947974,12,0.1185,-4.1807218430241795
396bd7d2,a,1712275951762,13,0.193,-4.217268891163657
7863c1b,a,1712275953743,5,1,-0.7998709545937457
396bd7d2,a,1712275954383,14,0.195,-4.216740282197862
396bd7d2,a,1712275956982,15,0.197,-4.216132732694817
36da5291,s,1712275959758,nerd,analytical,1,3.0407350228048946,5.662508985462708,9.885390975786827,-0.9311085877255074
396bd7d2,a,1712275960420,16,0.199,-4.215446242654521
7863c1b,a,1712275960618,6,0.5,-1.014801402861666
396bd7d2,a,1712275965655,17,0.198,-4.215799355241826
36da5291,a,1712275968161,1,7,198.5189699914656
396bd7d2,a,1712275968339,18,0.197,-4.216132732694817
396bd7d2,a,1712275971339,19,0.192,-4.217503592945087
396bd7d2,a,1712275973495,20,0.191,-4.217718559592203
396bd7d2,a,1712275981113,21,0.198,-4.215799355241826
396bd7d2,a,1712275983177,22,0.197,-4.216132732694817
7863c1b,a,1712275983217,7,0.6,-1.0825488237696386
396bd7d2,a,1712275984919,23,1.96,27.02428153656013
7863c1b,a,1712275986397,8,0.7,-1.0949294893968329
7863c1b,f,1712275986398,8,Hooray!
396bd7d2,a,1712275988419,24,0.195,-4.216740282197862
396bd7d2,a,1712275990011,25,0.197,-4.216132732694817
396bd7d2,a,1712275992381,26,0.199,-4.215446242654521
396bd7d2,a,1712275993603,27,0.2,-4.2150733949329044
396bd7d2,a,1712275995963,28,0.111,-4.170974056188899
396bd7d2,a,1712275998391,29,0.198,-4.215799355241826
396bd7d2,a,1712276001769,30,0.199,-4.215446242654521
396bd7d2,a,1712276003166,31,0.198,-4.215799355241826
396bd7d2,a,1712276004565,32,0.197,-4.216132732694817
396bd7d2,a,1712276006093,33,0.196,-4.216446375013496
396bd7d2,a,1712276008191,34,0.195,-4.216740282197862
357bd0a,s,1712276015265,nerd,visual,1,0.17873649890272283,-7.027761541968434,-6.965494129398495,19.65955914184401
357bd0a,a,1712276018503,1,2,-20.306071217724472
357bd0a,a,1712276032023,2,0,-6.965494129398495
357bd0a,a,1712276035357,3,3,-26.44015026517929
357bd0a,a,1712276038006,4,4,-32.216756314828665
396bd7d2,a,1712276038493,35,0.21,-4.21025948532955
357bd0a,a,1712276039986,5,5,-37.63588936667259
396bd7d2,a,1712276041074,36,0.28,-4.121303742030966
357bd0a,a,1712276041949,6,7,-47.40173647694411
396bd7d2,a,1712276042496,37,0.19,-4.217913791105007
396bd7d2,a,1712276044714,38,0.198,-4.215799355241826
357bd0a,a,1712276045346,7,10,-59.36945965881055
357bd0a,a,1712276049845,8,14,-70.3218019320229
396bd7d2,a,1712276050552,39,0.18,-4.218780673845855
396bd7d2,f,1712276050553,39,Hooray!
357bd0a,a,1712276054171,9,16,-73.65313508179638
357bd0a,a,1712276060907,10,18,-75.55457624034808
357bd0a,a,1712276064358,11,23,-74.05240167513209
357bd0a,a,1712276067560,12,22,-75.06778258378618
357bd0a,a,1712276085179,13,20,-76.02612540767804
357bd0a,a,1712276098520,14,19,-75.9690873229158
357bd0a,a,1712276127303,15,20.1,-76.01216820127495
357bd0a,a,1712276131361,16,19.6,-76.0462069335098
357bd0a,a,1712276139458,17,19.7,-76.04654864701891
357bd0a,f,1712276139468,17,Hooray!
1aac7e81,s,1712301698532,nerd,analytical,1,6.052255013362877,1.4159762201304957,-1.1004102641428215,-0.11697922650352123
1705fc97,s,1712301818766,nerd,analytical,1,4.235053746895172,-3.5615960386213663,-2.7844729282544334,0.42049006358330926
1705fc97,a,1712301875394,1,9,308.2005162226622
1705fc97,a,1712301881305,2,4,50.730002867582854
1705fc97,a,1712301882106,3,6,128.30788572824358
1705fc97,a,1712301883918,4,8,239.76619856406563
1705fc97,a,1712301888576,5,3.86,46.56837316990641
1705fc97,a,1712301899356,6,0.5,-3.5065075108413235
5eb009a,s,1712301917286,nerd,analytical,1,3.953679370817804,-6.798466861094008,2.2930141446765884,0.8597645665545927
2224bbad,s,1712301920324,nerd,analytical,1,7.9472023474549465,0.847203290266787,3.4699605248553134,-0.05330198308956483
10f41952,s,1712301922270,nerd,analytical,1,9.872852400133304,0.7547217173310514,-0.7046269859208074,-0.038222070316824605
1a1dd8f7,s,1712301923765,nerd,visual,1,5.2707948775523406,4.8813397629231545,-1.757606681028495,-0.46305537175352557
1a1dd8f7,a,1712301931512,1,8,374.6239835857065
1a1dd8f7,a,1712301942943,2,0,-1.757606681028495
1a1dd8f7,a,1712301951249,3,4,102.10047041150158
1a1dd8f7,a,1712301953277,4,4,102.10047041150158
1a1dd8f7,a,1712301955103,5,5,154.41896407239577
1a1dd8f7,a,1712301956805,6,6,217.27904748839467
1a1dd8f7,a,1712301957937,7,7,290.68072065949826
1a1dd8f7,a,1712301961808,8,-7,222.3419639785741
3887dac5,s,1712308389011,nerd,visual,1,7.157304290842276,0.744609384613458,-4.529377267047607,-0.052017446398512135
3887dac5,a,1712308418796,1,4,112.96592892488265
3887dac5,a,1712308438372,2,1,3.372536408408127
3887dac5,a,1712308461664,3,-2,22.610621127094582
3887dac5,a,1712308473045,4,0,-4.529377267047607
3887dac5,a,1712308508713,5,3,62.12018950437326
3887dac5,a,1712308516018,6,-1,1.883317639181211
3887dac5,a,1712308529936,7,0,-4.529377267047607
24c43970,s,1712308573339,nerd,analytical,1,9.09435492048074,7.255353103036981,-0.05086833820353931,-0.3988932236797645
24c43970,a,1712308577369,1,2,50.83725754979338
24c43970,a,1712308587825,2,0,-0.05086833820353931
24c43970,a,1712308593964,3,-1,1.7881334792402193
24c43970,a,1712308604020,4,1,16.29883968531418
d6b913,s,1712334827088,both,analytical,1,3.5625611557338033,-0.8365865195619815,8.081643084275711,0.11741363628460498
d6b913,a,1712334831023,1,3,37.634933927194
4213aea,s,1712334909523,nerd,analytical,1,3.660317432356266,-1.2304944297672868,-5.544631312504764,0.16808575383244526
4213aea,a,1712334919723,1,5,79.81083234756545
4213aea,a,1712334923520,2,10,348.182167625449
4213aea,a,1712334926312,3,7,165.19746186458124
2d9d764e,s,1712334939800,bird,analytical,1,5.439518100587881,-3.060717400740023,-3.129833866115943,0.2813408599935749
2d9d764e,a,1712334942235,1,4,71.65958614033005
2bc2da0,s,1712334945017,both,visual,1,1.5444660005801936,-7.3504947249335295,1.6043891162127633,2.3796233527226387
2bc2da0,a,1712334949799,1,3,-6.546901053366083
2bc2da0,a,1712334953583,2,7,25.829760070107547
14e61d2f,s,1712341153674,both,analytical,1,2.9215488757334565,4.374512747288627,-9.9439285530687,-0.7486632833055724
14e61d2f,a,1712341161056,1,0,-9.9439285530687
14e61d2f,a,1712341166339,2,1,-2.647866930046616
14e61d2f,a,1712341196862,3,5,84.96735707671084
14e61d2f,a,1712341222758,4,-4,19.302802469512095
14e61d2f,a,1712341246171,5,-1,-11.39689242462387
14e61d2f,a,1712341255901,6,-2,-7.0067585447121274
14e61d2f,a,1712341267203,7,-1.5,-9.932212703601364
14e61d2f,a,1712341277805,8,-0.75,-11.581441870935102
14e61d2f,a,1712341292167,9,-0.8,-11.573747470430188
14e61d2f,a,1712341300859,10,-0.77,-11.580117040058576
14e61d2f,a,1712341324024,11,-0.76,-11.581071610384411
14e61d2f,a,1712341336911,12,-0.74,-11.581227821710643
14e61d2f,f,1712341336914,12,Hooray!
